Source,Target,Weight,Date,EndDate
fittipaldi,alboreto,2,1994,1995
gounon,martini,1,1994,1995
de cesaris,comas,2,1994,1995
de cesaris,fittipaldi,1,1994,1995
martini,bernard,1,1994,1995
martini,dalmas,1,1994,1995
martini,fittipaldi,1,1994,1995
martini,de cesaris,1,1994,1995
martini,alboreto,1,1994,1995
brabham,noka,1,1994,1995
brabham,alliot,1,1994,1995
brabham,dalmas,1,1994,1995
alboreto,fittipaldi,1,1994,1995
salo,katayama,2,1995,1996
salo,alesi,1,1995,1996
salo,herbert,1,1995,1996
salo,morbidelli,1,1995,1996
salo,barrichello,1,1995,1996
salo,montermini,1,1995,1996
salo,gachot,1,1995,1996
salo,moreno,1,1995,1996
salo,inoue,2,1995,1996
salo,martini,1,1995,1996
salo,badoer,3,1995,1996
salo,blundell,1,1995,1996
salo,panis,3,1995,1996
salo,diniz,2,1995,1996
salo,boullion,1,1995,1996
salo,lavaggi,1,1995,1996
salo,papis,2,1995,1996
gachot,herbert,1,1995,1996
gachot,montermini,1,1995,1996
gachot,moreno,2,1995,1996
gachot,inoue,1,1995,1996
gachot,badoer,1,1995,1996
gachot,diniz,1,1995,1996
gachot,suzuki,1,1995,1996
suzuki,katayama,2,1995,1996
suzuki,barrichello,1,1995,1996
suzuki,gachot,1,1995,1996
suzuki,badoer,1,1995,1996
suzuki,frentzen,1,1995,1996
suzuki,schiatarella,1,1995,1996
morbidelli,katayama,1,1995,1996
morbidelli,barrichello,1,1995,1996
morbidelli,montermini,1,1995,1996
morbidelli,moreno,2,1995,1996
morbidelli,inoue,2,1995,1996
morbidelli,blundell,2,1995,1996
morbidelli,diniz,2,1995,1996
morbidelli,schiatarella,1,1995,1996
morbidelli,salo,2,1995,1996
morbidelli,schiatarella,1,1995,1996
morbidelli,wendlinger,1,1995,1996
morbidelli,verstappen,1,1995,1996
blundell,katayama,1,1995,1996
blundell,herbert,2,1995,1996
blundell,barrichello,2,1995,1996
blundell,inoue,1,1995,1996
blundell,badoer,1,1995,1996
blundell,panis,1,1995,1996
blundell,diniz,1,1995,1996
blundell,frentzen,1,1995,1996
blundell,salo,1,1995,1996
blundell,irvine,1,1995,1996
blundell,brundle,1,1995,1996
blundell,deletraz,1,1995,1996
blundell,hakkinen,1,1995,1996
blundell,lamy,1,1995,1996
schiatarella,moreno,2,1995,1996
schiatarella,diniz,1,1995,1996
schiatarella,suzuki,2,1995,1996
badoer,gachot,1,1995,1996
badoer,moreno,2,1995,1996
badoer,inoue,2,1995,1996
badoer,blundell,1,1995,1996
badoer,diniz,3,1995,1996
badoer,boullion,1,1995,1996
badoer,suzuki,1,1995,1996
badoer,salo,1,1995,1996
badoer,deletraz,1,1995,1996
badoer,hakkinen,1,1995,1996
schumacher,alesi,1,1995,1996
schumacher,herbert,1,1995,1996
schumacher,barrichello,1,1995,1996
schumacher,blundell,1,1995,1996
schumacher,panis,1,1995,1996
schumacher,frentzen,1,1995,1996
schumacher,irvine,1,1995,1996
schumacher,brundle,1,1995,1996
schumacher,berger,3,1995,1996
schumacher,coulthard,3,1995,1996
schumacher,hill,3,1995,1996
hill,herbert,1,1995,1996
hill,frentzen,1,1995,1996
hill,irvine,1,1995,1996
hill,brundle,1,1995,1996
hill,hakkinen,1,1995,1996
hill,berger,2,1995,1996
hill,coulthard,2,1995,1996
hill,schumacher,3,1995,1996
hakkinen,alesi,1,1995,1996
hakkinen,herbert,1,1995,1996
hakkinen,barrichello,1,1995,1996
hakkinen,badoer,2,1995,1996
hakkinen,blundell,1,1995,1996
hakkinen,diniz,1,1995,1996
hakkinen,boullion,1,1995,1996
hakkinen,frentzen,1,1995,1996
hakkinen,salo,1,1995,1996
hakkinen,irvine,2,1995,1996
irvine,herbert,2,1995,1996
irvine,blundell,1,1995,1996
irvine,frentzen,2,1995,1996
irvine,brundle,1,1995,1996
katayama,herbert,2,1995,1996
katayama,inoue,1,1995,1996
katayama,martini,3,1995,1996
katayama,blundell,2,1995,1996
katayama,panis,1,1995,1996
katayama,boullion,1,1995,1996
katayama,frentzen,1,1995,1996
katayama,salo,1,1995,1996
katayama,deletraz,2,1995,1996
katayama,lamy,1,1995,1996
katayama,berger,1,1995,1996
alesi,katayama,1,1995,1996
alesi,herbert,3,1995,1996
alesi,badoer,1,1995,1996
alesi,blundell,1,1995,1996
alesi,frentzen,1,1995,1996
alesi,salo,2,1995,1996
alesi,irvine,2,1995,1996
alesi,lamy,1,1995,1996
alesi,berger,2,1995,1996
alesi,hill,2,1995,1996
berger,katayama,2,1995,1996
berger,alesi,1,1995,1996
berger,herbert,3,1995,1996
berger,morbidelli,1,1995,1996
berger,barrichello,1,1995,1996
berger,martini,1,1995,1996
berger,badoer,2,1995,1996
berger,boullion,1,1995,1996
berger,suzuki,2,1995,1996
berger,frentzen,2,1995,1996
berger,salo,2,1995,1996
berger,verstappen,1,1995,1996
berger,irvine,1,1995,1996
berger,brundle,1,1995,1996
berger,lamy,1,1995,1996
berger,hill,2,1995,1996
berger,irvine,1,1995,1996
barrichello,katayama,1,1995,1996
barrichello,herbert,2,1995,1996
barrichello,moreno,1,1995,1996
barrichello,inoue,1,1995,1996
barrichello,badoer,3,1995,1996
barrichello,panis,1,1995,1996
barrichello,frentzen,3,1995,1996
barrichello,salo,2,1995,1996
barrichello,irvine,1,1995,1996
barrichello,hakkinen,1,1995,1996
barrichello,lamy,2,1995,1996
barrichello,berger,1,1995,1996
barrichello,magnussen,1,1995,1996
panis,katayama,1,1995,1996
panis,herbert,2,1995,1996
panis,morbidelli,1,1995,1996
panis,barrichello,2,1995,1996
panis,montermini,1,1995,1996
panis,gachot,1,1995,1996
panis,inoue,1,1995,1996
panis,martini,2,1995,1996
panis,badoer,1,1995,1996
panis,blundell,2,1995,1996
panis,boullion,1,1995,1996
panis,suzuki,2,1995,1996
panis,frentzen,4,1995,1996
panis,salo,2,1995,1996
panis,schiatarella,1,1995,1996
panis,wendlinger,1,1995,1996
panis,mansell,1,1995,1996
inoue,moreno,2,1995,1996
inoue,martini,1,1995,1996
inoue,badoer,1,1995,1996
inoue,diniz,2,1995,1996
inoue,boullion,1,1995,1996
inoue,lavaggi,1,1995,1996
herbert,katayama,1,1995,1996
herbert,barrichello,1,1995,1996
herbert,badoer,2,1995,1996
herbert,suzuki,1,1995,1996
herbert,frentzen,3,1995,1996
herbert,irvine,2,1995,1996
herbert,hakkinen,1,1995,1996
herbert,lamy,2,1995,1996
herbert,berger,2,1995,1996
herbert,hill,1,1995,1996
herbert,irvine,1,1995,1996
herbert,schiatarella,1,1995,1996
verstappen,katayama,2,1995,1996
verstappen,herbert,1,1995,1996
verstappen,frentzen,1,1995,1996
verstappen,salo,1,1995,1996
coulthard,herbert,2,1995,1996
coulthard,irvine,2,1995,1996
coulthard,hakkinen,1,1995,1996
coulthard,berger,1,1995,1996
coulthard,schumacher,1,1995,1996
moreno,montermini,2,1995,1996
moreno,inoue,1,1995,1996
moreno,diniz,6,1995,1996
moreno,deletraz,1,1995,1996
diniz,montermini,1,1995,1996
diniz,moreno,3,1995,1996
diniz,inoue,1,1995,1996
diniz,blundell,1,1995,1996
diniz,deletraz,1,1995,1996
diniz,hakkinen,1,1995,1996
mansell,katayama,1,1995,1996
mansell,herbert,1,1995,1996
mansell,panis,1,1995,1996
wendlinger,montermini,1,1995,1996
wendlinger,gachot,1,1995,1996
wendlinger,moreno,2,1995,1996
wendlinger,inoue,2,1995,1996
wendlinger,martini,1,1995,1996
wendlinger,badoer,1,1995,1996
wendlinger,diniz,2,1995,1996
wendlinger,suzuki,1,1995,1996
wendlinger,lamy,2,1995,1996
montermini,gachot,1,1995,1996
montermini,moreno,2,1995,1996
montermini,inoue,1,1995,1996
montermini,badoer,1,1995,1996
montermini,blundell,1,1995,1996
montermini,diniz,4,1995,1996
montermini,papis,1,1995,1996
montermini,deletraz,1,1995,1996
montermini,hakkinen,1,1995,1996
martini,katayama,1,1995,1996
martini,herbert,1,1995,1996
martini,gachot,1,1995,1996
martini,moreno,1,1995,1996
martini,suzuki,1,1995,1996
brundle,alesi,1,1995,1996
brundle,badoer,1,1995,1996
brundle,blundell,1,1995,1996
brundle,salo,1,1995,1996
brundle,verstappen,1,1995,1996
brundle,berger,1,1995,1996
boullion,katayama,1,1995,1996
boullion,inoue,2,1995,1996
boullion,martini,1,1995,1996
boullion,badoer,4,1995,1996
boullion,diniz,1,1995,1996
boullion,lavaggi,1,1995,1996
boullion,papis,2,1995,1996
boullion,salo,1,1995,1996
boullion,irvine,1,1995,1996
frentzen,herbert,3,1995,1996
frentzen,barrichello,2,1995,1996
frentzen,badoer,2,1995,1996
frentzen,blundell,3,1995,1996
frentzen,boullion,1,1995,1996
frentzen,irvine,1,1995,1996
frentzen,brundle,1,1995,1996
frentzen,hakkinen,1,1995,1996
frentzen,lamy,1,1995,1996
frentzen,irvine,1,1995,1996
papis,montermini,1,1995,1996
papis,inoue,1,1995,1996
papis,blundell,1,1995,1996
papis,hakkinen,1,1995,1996
lamy,katayama,2,1995,1996
lamy,inoue,1,1995,1996
lamy,boullion,1,1995,1996
lamy,papis,1,1995,1996
lamy,berger,1,1995,1996
deletraz,blundell,1,1995,1996
deletraz,diniz,1,1995,1996
tarquini,hakkinen,1,1995,1996
magnussen,lamy,1,1995,1996
hamilton,bourdais,1,2009,2010
hamilton,fisichella,2,2009,2010
hamilton,buemi,1,2009,2010
hamilton,piquet,2,2009,2010
hamilton,glock,1,2009,2010
hamilton,rosberg,2,2009,2010
hamilton,alguersuari,1,2009,2010
hamilton,grosjean,1,2009,2010
hamilton,barrichello,1,2009,2010
hamilton,kubica,1,2009,2010
hamilton,alonso,1,2009,2010
hamilton,webber,2,2009,2010
hamilton,trulli,3,2009,2010
hamilton,raikkonen,4,2009,2010
hamilton,heidfeld,1,2009,2010
hamilton,kovalainen,1,2009,2010
trulli,bourdais,1,2009,2010
trulli,buemi,1,2009,2010
trulli,rosberg,2,2009,2010
trulli,barrichello,1,2009,2010
trulli,alonso,1,2009,2010
alonso,bourdais,1,2009,2010
alonso,fisichella,1,2009,2010
alonso,buemi,1,2009,2010
alonso,piquet,2,2009,2010
alonso,glock,2,2009,2010
alonso,rosberg,2,2009,2010
alonso,webber,2,2009,2010
alonso,trulli,2,2009,2010
alonso,raikkonen,1,2009,2010
alonso,heidfeld,1,2009,2010
alonso,kovalainen,1,2009,2010
alonso,vettel,1,2009,2010
alonso,liuzzi,1,2009,2010
alonso,kobayashi,1,2009,2010
alonso,hamilton,1,2009,2010
alonso,massa,1,2009,2010
alonso,nakajima,2,2009,2010
alonso,sutil,1,2009,2010
glock,bourdais,2,2009,2010
glock,fisichella,1,2009,2010
glock,piquet,2,2009,2010
glock,rosberg,1,2009,2010
glock,kubica,1,2009,2010
glock,webber,2,2009,2010
glock,trulli,2,2009,2010
glock,raikkonen,2,2009,2010
glock,heidfeld,5,2009,2010
glock,hamilton,1,2009,2010
glock,massa,1,2009,2010
glock,nakajima,1,2009,2010
rosberg,alguersuari,1,2009,2010
rosberg,trulli,1,2009,2010
rosberg,raikkonen,1,2009,2010
rosberg,vettel,1,2009,2010
rosberg,massa,1,2009,2010
rosberg,sutil,1,2009,2010
barrichello,bourdais,1,2009,2010
barrichello,buemi,1,2009,2010
barrichello,piquet,2,2009,2010
barrichello,glock,1,2009,2010
barrichello,rosberg,3,2009,2010
barrichello,alonso,1,2009,2010
barrichello,webber,1,2009,2010
barrichello,trulli,2,2009,2010
barrichello,raikkonen,1,2009,2010
barrichello,kovalainen,1,2009,2010
barrichello,hamilton,1,2009,2010
barrichello,nakajima,1,2009,2010
barrichello,badoer,1,2009,2010
buemi,bourdais,1,2009,2010
buemi,fisichella,2,2009,2010
buemi,rosberg,1,2009,2010
buemi,grosjean,1,2009,2010
buemi,trulli,2,2009,2010
buemi,raikkonen,2,2009,2010
buemi,heidfeld,1,2009,2010
buemi,hamilton,1,2009,2010
sutil,bourdais,1,2009,2010
sutil,fisichella,3,2009,2010
sutil,piquet,2,2009,2010
sutil,rosberg,2,2009,2010
sutil,grosjean,2,2009,2010
sutil,kubica,3,2009,2010
sutil,trulli,1,2009,2010
sutil,heidfeld,2,2009,2010
sutil,liuzzi,1,2009,2010
sutil,hamilton,2,2009,2010
sutil,nakajima,1,2009,2010
sutil,badoer,1,2009,2010
heidfeld,bourdais,1,2009,2010
heidfeld,fisichella,2,2009,2010
heidfeld,buemi,1,2009,2010
heidfeld,rosberg,1,2009,2010
heidfeld,alguersuari,1,2009,2010
heidfeld,grosjean,1,2009,2010
heidfeld,kubica,1,2009,2010
heidfeld,webber,1,2009,2010
kubica,fisichella,3,2009,2010
kubica,piquet,1,2009,2010
kubica,rosberg,3,2009,2010
kubica,heidfeld,2,2009,2010
kubica,kovalainen,1,2009,2010
kubica,vettel,1,2009,2010
kubica,hamilton,1,2009,2010
kubica,sutil,2,2009,2010
nakajima,bourdais,1,2009,2010
nakajima,glock,2,2009,2010
nakajima,trulli,2,2009,2010
raikkonen,bourdais,1,2009,2010
raikkonen,fisichella,2,2009,2010
raikkonen,glock,1,2009,2010
raikkonen,alguersuari,1,2009,2010
raikkonen,alonso,1,2009,2010
raikkonen,trulli,1,2009,2010
raikkonen,heidfeld,1,2009,2010
raikkonen,hamilton,1,2009,2010
raikkonen,sutil,1,2009,2010
kovalainen,fisichella,1,2009,2010
kovalainen,alguersuari,1,2009,2010
kovalainen,grosjean,1,2009,2010
kovalainen,barrichello,2,2009,2010
kovalainen,webber,1,2009,2010
kovalainen,trulli,1,2009,2010
kovalainen,heidfeld,1,2009,2010
kovalainen,vettel,1,2009,2010
kovalainen,hamilton,1,2009,2010
kovalainen,sutil,2,2009,2010
kovalainen,button,1,2009,2010
alguersuari,liuzzi,1,2009,2010
alguersuari,nakajima,1,2009,2010
button,buemi,2,2009,2010
button,glock,1,2009,2010
button,grosjean,1,2009,2010
button,barrichello,1,2009,2010
button,kubica,1,2009,2010
button,webber,1,2009,2010
button,raikkonen,1,2009,2010
button,heidfeld,1,2009,2010
button,kobayashi,1,2009,2010
button,hamilton,1,2009,2010
button,massa,2,2009,2010
button,nakajima,2,2009,2010
fisichella,buemi,1,2009,2010
fisichella,piquet,1,2009,2010
fisichella,glock,1,2009,2010
fisichella,grosjean,2,2009,2010
fisichella,kubica,1,2009,2010
fisichella,alonso,2,2009,2010
fisichella,heidfeld,3,2009,2010
fisichella,liuzzi,1,2009,2010
fisichella,nakajima,1,2009,2010
fisichella,button,1,2009,2010
liuzzi,nakajima,2,2009,2010
kobayashi,fisichella,1,2009,2010
kobayashi,nakajima,1,2009,2010
kobayashi,button,1,2009,2010
vettel,rosberg,1,2009,2010
vettel,alguersuari,1,2009,2010
vettel,grosjean,1,2009,2010
vettel,barrichello,1,2009,2010
vettel,raikkonen,1,2009,2010
vettel,heidfeld,1,2009,2010
vettel,hamilton,1,2009,2010
vettel,massa,1,2009,2010
vettel,nakajima,1,2009,2010
vettel,button,1,2009,2010
webber,fisichella,1,2009,2010
webber,rosberg,1,2009,2010
webber,alonso,2,2009,2010
webber,heidfeld,2,2009,2010
webber,kovalainen,1,2009,2010
webber,hamilton,2,2009,2010
webber,massa,1,2009,2010
webber,button,2,2009,2010
piquet,fisichella,1,2009,2010
piquet,kubica,1,2009,2010
piquet,hamilton,1,2009,2010
piquet,massa,1,2009,2010
piquet,sutil,1,2009,2010
massa,fisichella,1,2009,2010
massa,trulli,1,2009,2010
massa,raikkonen,1,2009,2010
massa,heidfeld,1,2009,2010
massa,kovalainen,1,2009,2010
massa,vettel,1,2009,2010
sato,davidson,1,2009,2010
coulard,sato,1,2009,2010
bourdais,trulli,1,2009,2010
bourdais,raikkonen,1,2009,2010
bourdais,heidfeld,2,2009,2010
bourdais,nakajima,1,2009,2010
kubica,sutil,2,2010,2011
kubica,de la rosa,1,2010,2011
kubica,hulkenberg,1,2010,2011
kubica,glock,1,2010,2011
kubica,di grassi,1,2010,2011
kubica,petrov,1,2010,2011
kubica,alguersuari,1,2010,2011
kubica,kovalainen,2,2010,2011
kubica,trulli,1,2010,2011
kubica,buemi,2,2010,2011
kubica,massa,1,2010,2011
kubica,kobayashi,1,2010,2011
sutil,de la rosa,1,2010,2011
sutil,hulkenberg,1,2010,2011
sutil,glock,5,2010,2011
sutil,liuzzi,1,2010,2011
sutil,barrichello,1,2010,2011
sutil,schumacher,4,2010,2011
sutil,di grassi,4,2010,2011
sutil,button,1,2010,2011
sutil,petrov,1,2010,2011
sutil,alguersuari,2,2010,2011
sutil,kovalainen,6,2010,2011
sutil,trulli,3,2010,2011
sutil,buemi,2,2010,2011
sutil,vettel,1,2010,2011
sutil,kobayashi,5,2010,2011
sutil,rosberg,1,2010,2011
sutil,senna,2,2010,2011
sutil,heidfeld,4,2010,2011
sutil,yamamoto,2,2010,2011
de la rosa,sutil,1,2010,2011
de la rosa,hulkenberg,4,2010,2011
de la rosa,glock,2,2010,2011
de la rosa,liuzzi,1,2010,2011
de la rosa,alonso,1,2010,2011
de la rosa,di grassi,2,2010,2011
de la rosa,petrov,1,2010,2011
de la rosa,alguersuari,2,2010,2011
de la rosa,kovalainen,1,2010,2011
de la rosa,chandhok,1,2010,2011
de la rosa,trulli,1,2010,2011
de la rosa,kobayashi,1,2010,2011
de la rosa,senna,1,2010,2011
de la rosa,yamamoto,1,2010,2011
hulkenberg,kubica,1,2010,2011
hulkenberg,glock,3,2010,2011
hulkenberg,barrichello,1,2010,2011
hulkenberg,di grassi,2,2010,2011
hulkenberg,petrov,2,2010,2011
hulkenberg,alguersuari,1,2010,2011
hulkenberg,kovalainen,4,2010,2011
hulkenberg,chandhok,2,2010,2011
hulkenberg,trulli,4,2010,2011
hulkenberg,senna,5,2010,2011
glock,schumacher,1,2010,2011
glock,di grassi,1,2010,2011
glock,kovalainen,1,2010,2011
glock,chandhok,4,2010,2011
glock,trulli,1,2010,2011
glock,senna,4,2010,2011
glock,yamamoto,2,2010,2011
webber,kubica,1,2010,2011
webber,sutil,1,2010,2011
webber,hulkenberg,1,2010,2011
webber,glock,1,2010,2011
webber,hamilton,1,2010,2011
webber,barrichello,1,2010,2011
webber,alonso,1,2010,2011
webber,schumacher,2,2010,2011
webber,button,1,2010,2011
webber,alguersuari,1,2010,2011
webber,kovalainen,2,2010,2011
webber,trulli,1,2010,2011
webber,buemi,1,2010,2011
webber,massa,4,2010,2011
webber,kobayashi,1,2010,2011
webber,rosberg,2,2010,2011
hamilton,kubica,1,2010,2011
hamilton,sutil,1,2010,2011
hamilton,webber,4,2010,2011
hamilton,barrichello,3,2010,2011
hamilton,alonso,1,2010,2011
hamilton,schumacher,2,2010,2011
hamilton,button,2,2010,2011
hamilton,petrov,4,2010,2011
hamilton,alguersuari,1,2010,2011
hamilton,kovalainen,3,2010,2011
hamilton,trulli,1,2010,2011
hamilton,buemi,1,2010,2011
hamilton,massa,2,2010,2011
hamilton,vettel,1,2010,2011
hamilton,kobayashi,4,2010,2011
hamilton,rosberg,1,2010,2011
hamilton,senna,1,2010,2011
liuzzi,sutil,1,2010,2011
liuzzi,de la rosa,2,2010,2011
liuzzi,hulkenberg,1,2010,2011
liuzzi,glock,3,2010,2011
liuzzi,barrichello,1,2010,2011
liuzzi,schumacher,1,2010,2011
liuzzi,di grassi,1,2010,2011
liuzzi,alguersuari,3,2010,2011
liuzzi,kovalainen,1,2010,2011
liuzzi,chandhok,1,2010,2011
liuzzi,trulli,3,2010,2011
liuzzi,buemi,3,2010,2011
liuzzi,vettel,1,2010,2011
liuzzi,kobayashi,1,2010,2011
liuzzi,rosberg,1,2010,2011
barrichello,de la rosa,1,2010,2011
barrichello,hulkenberg,2,2010,2011
barrichello,glock,2,2010,2011
barrichello,schumacher,1,2010,2011
barrichello,di grassi,3,2010,2011
barrichello,petrov,2,2010,2011
barrichello,alguersuari,2,2010,2011
barrichello,kovalainen,7,2010,2011
barrichello,chandhok,1,2010,2011
barrichello,trulli,5,2010,2011
barrichello,buemi,1,2010,2011
barrichello,massa,1,2010,2011
barrichello,rosberg,1,2010,2011
barrichello,senna,3,2010,2011
alonso,sutil,1,2010,2011
alonso,de la rosa,3,2010,2011
alonso,hulkenberg,2,2010,2011
alonso,glock,3,2010,2011
alonso,hamilton,1,2010,2011
alonso,liuzzi,3,2010,2011
alonso,barrichello,1,2010,2011
alonso,schumacher,1,2010,2011
alonso,di grassi,3,2010,2011
alonso,button,1,2010,2011
alonso,petrov,4,2010,2011
alonso,alguersuari,1,2010,2011
alonso,kovalainen,5,2010,2011
alonso,chandhok,2,2010,2011
alonso,trulli,2,2010,2011
alonso,buemi,2,2010,2011
alonso,massa,1,2010,2011
alonso,vettel,1,2010,2011
alonso,senna,1,2010,2011
alonso,yamamoto,2,2010,2011
schumacher,kubica,1,2010,2011
schumacher,de la rosa,1,2010,2011
schumacher,glock,3,2010,2011
schumacher,webber,1,2010,2011
schumacher,barrichello,1,2010,2011
schumacher,di grassi,3,2010,2011
schumacher,button,3,2010,2011
schumacher,alguersuari,2,2010,2011
schumacher,kovalainen,4,2010,2011
schumacher,chandhok,2,2010,2011
schumacher,trulli,1,2010,2011
schumacher,rosberg,1,2010,2011
schumacher,senna,2,2010,2011
schumacher,yamamoto,1,2010,2011
di grassi,glock,1,2010,2011
di grassi,chandhok,4,2010,2011
di grassi,senna,1,2010,2011
di grassi,yamamoto,2,2010,2011
button,kubica,2,2010,2011
button,sutil,1,2010,2011
button,hamilton,1,2010,2011
button,liuzzi,1,2010,2011
button,alonso,2,2010,2011
button,petrov,1,2010,2011
button,kovalainen,2,2010,2011
button,massa,1,2010,2011
button,vettel,1,2010,2011
button,kobayashi,1,2010,2011
button,rosberg,1,2010,2011
petrov,sutil,1,2010,2011
petrov,hulkenberg,1,2010,2011
petrov,glock,4,2010,2011
petrov,webber,1,2010,2011
petrov,hamilton,1,2010,2011
petrov,schumacher,2,2010,2011
petrov,di grassi,3,2010,2011
petrov,alguersuari,1,2010,2011
petrov,kovalainen,3,2010,2011
petrov,chandhok,1,2010,2011
petrov,trulli,3,2010,2011
petrov,kobayashi,1,2010,2011
petrov,rosberg,1,2010,2011
petrov,senna,1,2010,2011
petrov,heidfeld,1,2010,2011
petrov,yamamoto,2,2010,2011
alguersuari,sutil,2,2010,2011
alguersuari,de la rosa,2,2010,2011
alguersuari,hulkenberg,2,2010,2011
alguersuari,glock,6,2010,2011
alguersuari,liuzzi,1,2010,2011
alguersuari,schumacher,1,2010,2011
alguersuari,di grassi,6,2010,2011
alguersuari,petrov,3,2010,2011
alguersuari,kovalainen,6,2010,2011
alguersuari,trulli,3,2010,2011
alguersuari,buemi,1,2010,2011
alguersuari,kobayashi,1,2010,2011
alguersuari,rosberg,1,2010,2011
alguersuari,senna,1,2010,2011
alguersuari,yamamoto,3,2010,2011
alguersuari,klien,1,2010,2011
kovalainen,glock,2,2010,2011
kovalainen,hamilton,1,2010,2011
kovalainen,di grassi,3,2010,2011
kovalainen,trulli,1,2010,2011
kovalainen,massa,1,2010,2011
kovalainen,senna,3,2010,2011
chandhok,di grassi,1,2010,2011
chandhok,senna,1,2010,2011
trulli,chandhok,2,2010,2011
trulli,massa,1,2010,2011
trulli,senna,2,2010,2011
trulli,yamamoto,2,2010,2011
buemi,hulkenberg,2,2010,2011
buemi,glock,3,2010,2011
buemi,barrichello,1,2010,2011
buemi,schumacher,1,2010,2011
buemi,di grassi,4,2010,2011
buemi,petrov,1,2010,2011
buemi,alguersuari,2,2010,2011
buemi,kovalainen,1,2010,2011
buemi,chandhok,2,2010,2011
buemi,trulli,4,2010,2011
buemi,kobayashi,2,2010,2011
buemi,heidfeld,1,2010,2011
buemi,yamamoto,2,2010,2011
massa,sutil,2,2010,2011
massa,de la rosa,1,2010,2011
massa,glock,3,2010,2011
massa,webber,1,2010,2011
massa,liuzzi,2,2010,2011
massa,barrichello,2,2010,2011
massa,schumacher,1,2010,2011
massa,di grassi,2,2010,2011
massa,button,1,2010,2011
massa,petrov,3,2010,2011
massa,alguersuari,2,2010,2011
massa,kovalainen,6,2010,2011
massa,chandhok,2,2010,2011
massa,trulli,5,2010,2011
massa,buemi,1,2010,2011
massa,senna,1,2010,2011
massa,heidfeld,1,2010,2011
massa,yamamoto,1,2010,2011
vettel,kubica,1,2010,2011
vettel,sutil,3,2010,2011
vettel,de la rosa,1,2010,2011
vettel,hulkenberg,1,2010,2011
vettel,glock,1,2010,2011
vettel,webber,1,2010,2011
vettel,liuzzi,2,2010,2011
vettel,barrichello,1,2010,2011
vettel,schumacher,3,2010,2011
vettel,alguersuari,2,2010,2011
vettel,kovalainen,2,2010,2011
vettel,chandhok,1,2010,2011
vettel,trulli,4,2010,2011
vettel,buemi,1,2010,2011
vettel,massa,1,2010,2011
vettel,senna,1,2010,2011
kobayashi,sutil,1,2010,2011
kobayashi,liuzzi,1,2010,2011
kobayashi,barrichello,1,2010,2011
kobayashi,alonso,1,2010,2011
kobayashi,schumacher,2,2010,2011
kobayashi,di grassi,1,2010,2011
kobayashi,alguersuari,4,2010,2011
kobayashi,trulli,2,2010,2011
kobayashi,buemi,2,2010,2011
kobayashi,heidfeld,1,2010,2011
kobayashi,yamamoto,3,2010,2011
rosberg,hulkenberg,3,2010,2011
rosberg,glock,2,2010,2011
rosberg,hamilton,1,2010,2011
rosberg,barrichello,1,2010,2011
rosberg,schumacher,1,2010,2011
rosberg,di grassi,1,2010,2011
rosberg,alguersuari,3,2010,2011
rosberg,kovalainen,2,2010,2011
rosberg,chandhok,1,2010,2011
rosberg,trulli,1,2010,2011
rosberg,kobayashi,2,2010,2011
rosberg,senna,1,2010,2011
senna,di grassi,1,2010,2011
heidfeld,sutil,1,2010,2011
heidfeld,glock,2,2010,2011
heidfeld,di grassi,1,2010,2011
heidfeld,kovalainen,1,2010,2011
heidfeld,buemi,1,2010,2011
heidfeld,kobayashi,1,2010,2011
heidfeld,senna,1,2010,2011
heidfeld,yamamoto,1,2010,2011
heidfeld,klien,1,2010,2011
alonso,kobayashi,3,2011,2012
alonso,rosberg,5,2011,2012
alonso,massa,4,2011,2012
alonso,heidfeld,3,2011,2012
alonso,button,2,2011,2012
alonso,schumacher,2,2011,2012
alonso,perez,2,2011,2012
alonso,petrov,2,2011,2012
alonso,webber,4,2011,2012
alonso,hamilton,3,2011,2012
alonso,vettel,1,2011,2012
alonso,sutil,1,2011,2012
alonso,barrichello,1,2011,2012
alonso,di resta,1,2011,2012
barrichello,kobayashi,2,2011,2012
barrichello,rosberg,2,2011,2012
barrichello,heidfeld,2,2011,2012
barrichello,schumacher,2,2011,2012
barrichello,perez,3,2011,2012
barrichello,petrov,2,2011,2012
barrichello,webber,1,2011,2012
barrichello,glock,6,2011,2012
barrichello,d'ambrosio,2,2011,2012
barrichello,trulli,7,2011,2012
barrichello,maldonado,4,2011,2012
barrichello,kovalainen,10,2011,2012
barrichello,liuzzi,3,2011,2012
barrichello,karikeyan,4,2011,2012
barrichello,buemi,1,2011,2012
barrichello,alguersuari,2,2011,2012
barrichello,senna,2,2011,2012
barrichello,ricciardo,1,2011,2012
maldonado,kobayashi,1,2011,2012
maldonado,rosberg,2,2011,2012
maldonado,heidfeld,1,2011,2012
maldonado,perez,4,2011,2012
maldonado,petrov,3,2011,2012
maldonado,sutil,3,2011,2012
maldonado,barrichello,6,2011,2012
maldonado,di resta,1,2011,2012
maldonado,glock,6,2011,2012
maldonado,d'ambrosio,5,2011,2012
maldonado,trulli,5,2011,2012
maldonado,kovalainen,8,2011,2012
maldonado,liuzzi,3,2011,2012
maldonado,karikeyan,3,2011,2012
maldonado,alguersuari,4,2011,2012
maldonado,senna,5,2011,2012
maldonado,ricciardo,2,2011,2012
buemi,kobayashi,5,2011,2012
buemi,heidfeld,1,2011,2012
buemi,schumacher,4,2011,2012
